"","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left mean abund","Left stdev","Right mean abund","Right stdev"
"1016","C8w_B2yr",0.130499672740908,"Otu0005",1.0441504079472e-05,9.64151104833238e-05,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.00847723704866562","0.0276434096399054","0.255736492582038","0.105121290616481"
"1017","C8w_B2yr",0.100301061155569,"Otu0002",0.0181962050440107,0.0338117616157884,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0863550226934415","0.203543712649489","0.16471708480591","0.125378686016399"
"1018","C8w_B2yr",0.067527215304947,"Otu0006",0.00462842349600348,0.00955449480525478,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.127850583115679","0.205369015269795"
"1019","C8w_B2yr",0.0598509370072801,"Otu0009",2.53773897388843e-05,0.000128285702459557,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.00675953727271342","0.0214917612636917","0.119444477207732","0.0676886655177528"
"1020","C8w_B2yr",0.045036565683194,"Otu0004",1.81311594723337e-05,0.000109218972791532,"k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__;s__;","0","0","0.0853046653681779","0.0992264837215105"
"1021","C8w_B2yr",0.027912278292663,"Otu0007",0.00177388372528959,0.00390505909504805,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0528496090719949","0.0630503993298843"
"1022","C8w_B2yr",0.023656210713998,"Otu0017",2.3109515605117e-05,0.000117748484273691,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0439972925825908","0.0549811359453777","0","0"
"1023","C8w_B2yr",0.02267809901327,"Otu0003",0.00022241909430168,0.000597460495990286,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0085003885003885","0.0173479688195519","0.0485542969140171","0.026469411625646"
"1024","C8w_B2yr",0.020715537696525,"Otu0027",0.336668367610061,0.436648670718503,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0384615384615385","0.138675049056307","0","0"
"1025","C8w_B2yr",0.0169261973728919,"Otu0008",5.16120374388998e-05,0.000205807006433377,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.00307692307692308","0.0110940039245046","0.0332032743718127","0.0199065812694061"
"1026","C8w_B2yr",0.0164433386655081,"Otu0012",7.86311771137355e-05,0.000265690608984306,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.00385482909754754","0.011304755179635","0.0331947012377793","0.0193660270279446"
"1027","C8w_B2yr",0.015296713268435,"Otu0010",0.000213180241711292,0.000582390277355956,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0115160567587752","0.0386977661590283","0.0221377887950973","0.0113305462001037"
"1028","C8w_B2yr",0.012577629709786,"Otu0014",1.7328585230282e-05,0.000109218972791532,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0237618580963574","0.019778952684734"
"1029","C8w_A1yr",0.408158768722652,"Otu0001",6.85434017012297e-06,6.76997906033684e-05,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.782920185069977","0.337865805678858","0","0"
"1030","C8w_A1yr",0.184160334851713,"Otu0004",0.000212399626216139,0.000581494925504312,"k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__;s__;","0","0","0.356379304299039","0.251782290956219"
"1031","C8w_A1yr",0.10318852620216,"Otu0003",1.31964969168823e-05,0.000105282396701429,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0085003885003885","0.0173479688195519","0.208322539158327","0.122752026760753"
"1032","C8w_A1yr",0.076373311216728,"Otu0002",0.0886930855335457,0.140768753801079,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.0863550226934415","0.203543712649489","0.0995618840059194","0.113797543110294"
"1033","C8w_A1yr",0.036401501787471,"Otu0008",1.49218821875214e-05,0.000108631249922851,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.00307692307692308","0.0110940039245046","0.0727693159946474","0.0461025708810169"
