"","Comparison","SIMPER","OTU","krusk_p.val","fdr_krusk_p.val","Taxonomy","Left mean abund","Left stdev","Right mean abund","Right stdev"
"20","A8w_A1yr",0.035007932905366,"Otu0008",0.00785858640200963,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0701699663516349","0.085332840390883"
"21","A8w_A1yr",0.02068131050305,"Otu0010",0.00832902841227328,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0414835672892504","0.0232931982573276"
"22","A8w_A1yr",0.019442548994977,"Otu0013",0.00850904440486129,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0390557035060197","0.0179174089648628"
"23","A8w_A1yr",0.0177415918272911,"Otu0012",0.00832902841227328,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0","0","0.0356170792799052","0.0218468353972538"
"24","A8w_A1yr",0.01478514260665,"Otu0025",0.099852688449842,0.154093655015188,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0296847313329164","0.0337733429930171"
"25","A8w_A1yr",0.01347722195419,"Otu0006",0.0111409327537578,0.027440721068369,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0269756658260513","0.0301988723130679"
"26","A8w_A1yr",0.011829928624446,"Otu0017",0.0455002638963585,0.081835007007839,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__;","0.0235690235690236","0.0408227463063372","0","0"
"27","A8w_A2yr",0.484411803073569,"Otu0001",0.000203810777019203,0.00172893562184708,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0.966329966329966","0.0498270996193561","0","0"
"28","A8w_A2yr",0.129583593611448,"Otu0003",0.00899859991073017,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.259945368442076","0.0727169571376276"
"29","A8w_A2yr",0.108008955825467,"Otu0005",0.00906076136661405,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.216569723797048","0.0587774798829122"
"30","A8w_A2yr",0.080995518901387,"Otu0002",0.00869101106369745,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.16238442560196","0.0374873200132568"
"31","A8w_A2yr",0.032073211029881,"Otu0016",0.00838881647312957,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0643264019134677","0.0226778756017472"
"32","A8w_A2yr",0.0223606873729609,"Otu0015",0.00576935201560463,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__vadinCA11;s__;","0","0","0.0448345584198482","0.0100466422468133"
"33","A8w_A2yr",0.02110222788117,"Otu0010",0.00729035809153563,0.0233548662459096,"k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__;","0","0","0.0423256457638767","0.0130232329054972"
