"","Comparison","SIMPER","OTU"
"91232","A2w_C2w",0.0144131569422,"Otu000035"
"91233","A2w_C2w",0.013728778955908,"Otu000106"
"91234","A2w_C2w",0.012815824308717,"Otu000009"
"91235","A2w_C2w",0.012322991903963,"Otu000037"
"91236","A2w_C2w",0.011421422841348,"Otu000011"
"91237","A2w_C2w",0.0108729349931891,"Otu000020"
"91238","A2w_C2w",0.010547572729118,"Otu000093"
"91239","A2w_C2w",0.010433506845471,"Otu000052"
"109465","A2w_C4w",0.087169783335167,"Otu000003"
"109466","A2w_C4w",0.078061030874413,"Otu000006"
"109467","A2w_C4w",0.07655888858693,"Otu000001"
"109468","A2w_C4w",0.04488040155031,"Otu000008"
"109469","A2w_C4w",0.044013640436121,"Otu000011"
"109470","A2w_C4w",0.038031549992478,"Otu000015"
"109471","A2w_C4w",0.03787868840395,"Otu000026"
"109472","A2w_C4w",0.037750556331627,"Otu000025"
"109473","A2w_C4w",0.031430707655268,"Otu000010"
"109474","A2w_C4w",0.027927427204286,"Otu000056"
"109475","A2w_C4w",0.021778569124438,"Otu000020"
"109476","A2w_C4w",0.021389140764827,"Otu000152"
"109477","A2w_C4w",0.020107255638715,"Otu000035"
"109478","A2w_C4w",0.018614510770686,"Otu000016"
"109479","A2w_C4w",0.018548901653357,"Otu000034"
"109480","A2w_C4w",0.0169351971352421,"Otu000033"
"109481","A2w_C4w",0.0164391096012499,"Otu000009"
"109482","A2w_C4w",0.012640940031057,"Otu000064"
"109483","A2w_C4w",0.012555276287561,"Otu000100"
"109484","A2w_C4w",0.012350733302201,"Otu000017"
"109485","A2w_C4w",0.011376321798978,"Otu000106"
"109486","A2w_C4w",0.010922498598032,"Otu000037"
"109487","A2w_C4w",0.010193228994801,"Otu000058"
"127709","A2w_C8w",0.0666299296741975,"Otu000003"
"127710","A2w_C8w",0.0641708372800275,"Otu000006"
"127711","A2w_C8w",0.056051260969769,"Otu000013"
"127712","A2w_C8w",0.049000861440355,"Otu000001"
"127713","A2w_C8w",0.03952071399927,"Otu000008"
"127714","A2w_C8w",0.035977771695667,"Otu000015"
