"","Comparison","SIMPER","OTU"
"5956","C1yr_C2yr",0.016635577925487,"Otu00010"
"5957","C1yr_C2yr",0.0158825445659539,"Otu00045"
"5958","C1yr_C2yr",0.014148723874125,"Otu00022"
"5959","C1yr_C2yr",0.013953372099787,"Otu00089"
"5960","C1yr_C2yr",0.013189940623058,"Otu00048"
"5961","C1yr_C2yr",0.013104791700086,"Otu00096"
"5962","C1yr_C2yr",0.0108502340564139,"Otu00064"
"5963","C1yr_C2yr",0.010315310294968,"Otu00024"
"5964","C1yr_C2yr",0.010098821644921,"Otu00020"
"7426","B1yr_B2yr",0.101864972945221,"Otu00001"
"7427","B1yr_B2yr",0.093256546027585,"Otu00007"
"7428","B1yr_B2yr",0.081806126965506,"Otu00002"
"7429","B1yr_B2yr",0.072296481247734,"Otu00017"
"7430","B1yr_B2yr",0.041100193635126,"Otu00004"
"7431","B1yr_B2yr",0.0372650061702,"Otu00003"
"7432","B1yr_B2yr",0.026441795629092,"Otu00010"
"7433","B1yr_B2yr",0.021211633709951,"Otu00005"
"7434","B1yr_B2yr",0.020572388326891,"Otu00013"
"7435","B1yr_B2yr",0.019782118884124,"Otu00008"
"7436","B1yr_B2yr",0.015268770511749,"Otu00018"
"7437","B1yr_B2yr",0.015225977708459,"Otu00012"
"7438","B1yr_B2yr",0.014453603735007,"Otu00029"
"7439","B1yr_B2yr",0.0144166608454239,"Otu00006"
"7440","B1yr_B2yr",0.012494998647652,"Otu00023"
"7441","B1yr_B2yr",0.012218533612711,"Otu00045"
"7442","B1yr_B2yr",0.011888945657869,"Otu00041"
"7443","B1yr_B2yr",0.010904089154995,"Otu00039"
"7444","B1yr_B2yr",0.0105074381924151,"Otu00020"
"8911","B1yr_A1yr",0.116141435683922,"Otu00001"
"8912","B1yr_A1yr",0.111152812134573,"Otu00007"
"8913","B1yr_A1yr",0.081830680353164,"Otu00002"
"8914","B1yr_A1yr",0.068388855159927,"Otu00008"
"8915","B1yr_A1yr",0.035999748728656,"Otu00010"
"8916","B1yr_A1yr",0.035655684832778,"Otu00013"
"8917","B1yr_A1yr",0.034566016250315,"Otu00017"
"8918","B1yr_A1yr",0.034531466851918,"Otu00018"
"8919","B1yr_A1yr",0.029568963085999,"Otu00009"
"8920","B1yr_A1yr",0.029562362640575,"Otu00005"
"8921","B1yr_A1yr",0.0261111386800961,"Otu00023"
"8922","B1yr_A1yr",0.025187675773152,"Otu00004"
"8923","B1yr_A1yr",0.024570447736404,"Otu00027"
"8924","B1yr_A1yr",0.0216484331324049,"Otu00022"
