"","Comparison","SIMPER","OTU"
"10417","A8w_B2yr",0.0115038647386779,"Otu00027"
"11881","B8w_C8w",0.173304426279812,"Otu00005"
"11882","B8w_C8w",0.128895339577772,"Otu00014"
"11883","B8w_C8w",0.08095425871688,"Otu00002"
"11884","B8w_C8w",0.079958465131901,"Otu00012"
"11885","B8w_C8w",0.063314936047361,"Otu00046"
"11886","B8w_C8w",0.057483524179868,"Otu00001"
"11887","B8w_C8w",0.04911023662643,"Otu00076"
"11888","B8w_C8w",0.032272441211654,"Otu00019"
"11889","B8w_C8w",0.0280629923579599,"Otu00015"
"11890","B8w_C8w",0.018228321761071,"Otu00004"
"11891","B8w_C8w",0.0161250538655631,"Otu00199"
"11892","B8w_C8w",0.01542396456706,"Otu00025"
"11893","B8w_C8w",0.014631362870991,"Otu00010"
"11894","B8w_C8w",0.011147705044564,"Otu00024"
"11895","B8w_C8w",0.010436527919895,"Otu00145"
"13366","B8w_A1yr",0.149232382390353,"Otu00014"
"13367","B8w_A1yr",0.103577807304199,"Otu00002"
"13368","B8w_A1yr",0.094360420271038,"Otu00012"
"13369","B8w_A1yr",0.083581406458805,"Otu00001"
"13370","B8w_A1yr",0.055241406315438,"Otu00008"
"13371","B8w_A1yr",0.055030968033249,"Otu00003"
"13372","B8w_A1yr",0.04725231300037,"Otu00007"
"13373","B8w_A1yr",0.047195968269351,"Otu00005"
"13374","B8w_A1yr",0.025564596325764,"Otu00015"
"13375","B8w_A1yr",0.024105150124769,"Otu00010"
"13376","B8w_A1yr",0.02318917067524,"Otu00004"
"13377","B8w_A1yr",0.021500345535289,"Otu00006"
"13378","B8w_A1yr",0.018900272250836,"Otu00013"
"13379","B8w_A1yr",0.0182163428521041,"Otu00199"
"13380","B8w_A1yr",0.017424327945491,"Otu00025"
"13381","B8w_A1yr",0.015052637823776,"Otu00027"
"13382","B8w_A1yr",0.0148327048542241,"Otu00024"
"13383","B8w_A1yr",0.014169982773693,"Otu00016"
"13384","B8w_A1yr",0.013408681177107,"Otu00022"
"14851","B8w_A2yr",0.157979020713946,"Otu00014"
"14852","B8w_A2yr",0.129652555787475,"Otu00002"
"14853","B8w_A2yr",0.116117848593653,"Otu00001"
"14854","B8w_A2yr",0.106362258082531,"Otu00012"
"14855","B8w_A2yr",0.074881263644527,"Otu00004"
"14856","B8w_A2yr",0.061140339705084,"Otu00003"
"14857","B8w_A2yr",0.057190521782854,"Otu00006"
"14858","B8w_A2yr",0.047843461135202,"Otu00011"
"14859","B8w_A2yr",0.0401956924717149,"Otu00019"
"14860","B8w_A2yr",0.01976525062016,"Otu00199"
"14861","B8w_A2yr",0.018905891897544,"Otu00025"
"14862","B8w_A2yr",0.017932753702664,"Otu00010"
"14863","B8w_A2yr",0.0136630504401261,"Otu00024"
"14864","B8w_A2yr",0.011416187753409,"Otu00028"
"16336","B8w_C1yr",0.145920732972458,"Otu00014"
"16337","B8w_C1yr",0.102297153293623,"Otu00002"
"16338","B8w_C1yr",0.094061384906994,"Otu00012"
"16339","B8w_C1yr",0.090548469034921,"Otu00001"
"16340","B8w_C1yr",0.0837985521097199,"Otu00009"
"16341","B8w_C1yr",0.037061800453375,"Otu00003"
"16342","B8w_C1yr",0.034687587116512,"Otu00007"
"16343","B8w_C1yr",0.033534819077372,"Otu00025"
"16344","B8w_C1yr",0.02634528746258,"Otu00013"
"16345","B8w_C1yr",0.026336538305866,"Otu00005"
"16346","B8w_C1yr",0.023838406012229,"Otu00010"
"16347","B8w_C1yr",0.021609711123415,"Otu00004"
"16348","B8w_C1yr",0.018248187898667,"Otu00199"
"16349","B8w_C1yr",0.015326738596145,"Otu00024"
"16350","B8w_C1yr",0.012894981728005,"Otu00026"
"16351","B8w_C1yr",0.0122869452521081,"Otu00016"
"16352","B8w_C1yr",0.011951120010086,"Otu00006"
"16353","B8w_C1yr",0.011902223911181,"Otu00011"
"16354","B8w_C1yr",0.011101674322234,"Otu00015"
"16355","B8w_C1yr",0.010631003436941,"Otu00008"
"16356","B8w_C1yr",0.0104783145967969,"Otu00018"
"17821","B8w_C2yr",0.158816399883582,"Otu00014"
"17822","B8w_C2yr",0.136723990994528,"Otu00002"
"17823","B8w_C2yr",0.110473751289363,"Otu00001"
"17824","B8w_C2yr",0.102556379151886,"Otu00012"
"17825","B8w_C2yr",0.090564999211627,"Otu00004"
"17826","B8w_C2yr",0.055877367099157,"Otu00003"
"17827","B8w_C2yr",0.039562356804238,"Otu00006"
"17828","B8w_C2yr",0.034807059759435,"Otu00011"
"17829","B8w_C2yr",0.019869778001575,"Otu00199"
"17830","B8w_C2yr",0.0190058746102031,"Otu00025"
"17831","B8w_C2yr",0.018027807554353,"Otu00010"
"17832","B8w_C2yr",0.0137354724223639,"Otu00024"
"17833","B8w_C2yr",0.0122447192908171,"Otu00016"
"17834","B8w_C2yr",0.010308845838876,"Otu00019"
"19306","B8w_B1yr",0.155429201474214,"Otu00014"
"19307","B8w_B1yr",0.111120681670195,"Otu00002"
"19308","B8w_B1yr",0.105131473826834,"Otu00001"
"19309","B8w_B1yr",0.095964734438466,"Otu00012"
"19310","B8w_B1yr",0.086807449923839,"Otu00005"
"19311","B8w_B1yr",0.070584940957492,"Otu00003"
"19312","B8w_B1yr",0.037141654689146,"Otu00007"
"19313","B8w_B1yr",0.026944030099749,"Otu00004"
"19314","B8w_B1yr",0.02401434222716,"Otu00010"
"19315","B8w_B1yr",0.0189808255480091,"Otu00199"
"19316","B8w_B1yr",0.018155572263312,"Otu00025"
"19317","B8w_B1yr",0.016810671999688,"Otu00013"
"19318","B8w_B1yr",0.0166142489049249,"Otu00016"
"19319","B8w_B1yr",0.016012947520327,"Otu00031"
"19320","B8w_B1yr",0.015249546793895,"Otu00024"
"19321","B8w_B1yr",0.0129951097198381,"Otu00006"
"20791","B8w_B2yr",0.146570817043591,"Otu00014"
"20792","B8w_B2yr",0.102875012218382,"Otu00012"
"20793","B8w_B2yr",0.101514464404512,"Otu00002"
"20794","B8w_B2yr",0.082084413040059,"Otu00001"
"20795","B8w_B2yr",0.072418234110151,"Otu00006"
"20796","B8w_B2yr",0.0636415266210251,"Otu00011"
"20797","B8w_B2yr",0.0505487824080619,"Otu00004"
"20798","B8w_B2yr",0.0505382232199471,"Otu00019"
"20799","B8w_B2yr",0.036263218169815,"Otu00003"
"20800","B8w_B2yr",0.018338228516676,"Otu00199"
"20801","B8w_B2yr",0.018322198422604,"Otu00009"
"20802","B8w_B2yr",0.018061127601575,"Otu00025"
"20803","B8w_B2yr",0.017508185577462,"Otu00032"
"20804","B8w_B2yr",0.016945141197162,"Otu00005"
"20805","B8w_B2yr",0.016637768421164,"Otu00010"
"20806","B8w_B2yr",0.016549164845725,"Otu00016"
"20807","B8w_B2yr",0.01629547579805,"Otu00035"
"20808","B8w_B2yr",0.012676394987553,"Otu00024"
"20809","B8w_B2yr",0.012607069361846,"Otu00027"
"22276","C8w_A1yr",0.191080213747609,"Otu00005"
"22277","C8w_A1yr",0.068428836371714,"Otu00046"
"22278","C8w_A1yr",0.058598531055508,"Otu00001"
"22279","C8w_A1yr",0.053080928623129,"Otu00076"
"22280","C8w_A1yr",0.052854179870911,"Otu00008"
"22281","C8w_A1yr",0.052279772209679,"Otu00003"
"22282","C8w_A1yr",0.045210982724545,"Otu00007"
"22283","C8w_A1yr",0.0419378375688589,"Otu00002"
"22284","C8w_A1yr",0.0383942885655351,"Otu00015"
