"","Comparison","SIMPER","OTU"
"11888","B8w_C8w",0.026535398082,"Otu00012"
"11889","B8w_C8w",0.024818362160358,"Otu00510"
"11890","B8w_C8w",0.0242535715664309,"Otu00004"
"11891","B8w_C8w",0.0224059230737641,"Otu00024"
"11892","B8w_C8w",0.0217528353671339,"Otu00008"
"11893","B8w_C8w",0.021058004257273,"Otu00605"
"11894","B8w_C8w",0.020986136603891,"Otu00005"
"11895","B8w_C8w",0.018010704285269,"Otu00006"
"11896","B8w_C8w",0.0163074242134571,"Otu04026"
"11897","B8w_C8w",0.015826521417488,"Otu00058"
"11898","B8w_C8w",0.01571633804871,"Otu00010"
"11899","B8w_C8w",0.014990028280316,"Otu00056"
"11900","B8w_C8w",0.0142701978655569,"Otu00013"
"11901","B8w_C8w",0.013565589786418,"Otu00019"
"11902","B8w_C8w",0.0120331452898701,"Otu00076"
"11903","B8w_C8w",0.010493019796222,"Otu00063"
"13366","B8w_A1yr",0.158124127863496,"Otu00014"
"13367","B8w_A1yr",0.065616080096729,"Otu00008"
"13368","B8w_A1yr",0.051058184278407,"Otu00001"
"13369","B8w_A1yr",0.048222798968947,"Otu00061"
"13370","B8w_A1yr",0.045106520364608,"Otu00015"
"13371","B8w_A1yr",0.041738479753453,"Otu00002"
"13372","B8w_A1yr",0.041195064350283,"Otu00003"
"13373","B8w_A1yr",0.040652360037784,"Otu00005"
"13374","B8w_A1yr",0.0390013620630141,"Otu00012"
"13375","B8w_A1yr",0.035428995160859,"Otu00035"
"13376","B8w_A1yr",0.034709300081066,"Otu00007"
"13377","B8w_A1yr",0.028569137413016,"Otu00013"
"13378","B8w_A1yr",0.028043792201923,"Otu00024"
"13379","B8w_A1yr",0.025661502590985,"Otu00006"
"13380","B8w_A1yr",0.022149607102415,"Otu00020"
"13381","B8w_A1yr",0.021621032761664,"Otu00021"
"13382","B8w_A1yr",0.021487204163443,"Otu00004"
"13383","B8w_A1yr",0.019682775089366,"Otu00056"
"13384","B8w_A1yr",0.018082585641942,"Otu00010"
"13385","B8w_A1yr",0.014115880525716,"Otu00022"
"13386","B8w_A1yr",0.013777942562556,"Otu00063"
"13387","B8w_A1yr",0.013027001339179,"Otu00016"
"13388","B8w_A1yr",0.01180966505362,"Otu00332"
"13389","B8w_A1yr",0.010825526299152,"Otu00391"
"14851","B8w_A2yr",0.136349419355722,"Otu00014"
"14852","B8w_A2yr",0.092531527040163,"Otu00001"
"14853","B8w_A2yr",0.081361755429338,"Otu00003"
"14854","B8w_A2yr",0.067150413510818,"Otu00002"
"14855","B8w_A2yr",0.060601758428256,"Otu00004"
"14856","B8w_A2yr",0.049864651957019,"Otu00011"
"14857","B8w_A2yr",0.049212539808627,"Otu00006"
"14858","B8w_A2yr",0.045030564984518,"Otu00061"
"14859","B8w_A2yr",0.0438814296638,"Otu00019"
"14860","B8w_A2yr",0.040386822453646,"Otu00012"
"14861","B8w_A2yr",0.033083680396788,"Otu00035"
"14862","B8w_A2yr",0.0274704651621179,"Otu00024"
"14863","B8w_A2yr",0.0266724479621461,"Otu00008"
"14864","B8w_A2yr",0.025731875987835,"Otu00005"
"14865","B8w_A2yr",0.0192697180665909,"Otu00010"
"14866","B8w_A2yr",0.01837982244266,"Otu00056"
"14867","B8w_A2yr",0.017498064305306,"Otu00013"
"14868","B8w_A2yr",0.0128658757098621,"Otu00063"
"14869","B8w_A2yr",0.011027893465596,"Otu00332"
"14870","B8w_A2yr",0.010130458282019,"Otu00015"
"14871","B8w_A2yr",0.0101089023434631,"Otu00391"
"16336","B8w_C1yr",0.14295125695715,"Otu00014"
"16337","B8w_C1yr",0.07745617174823,"Otu00009"
"16338","B8w_C1yr",0.060276753877282,"Otu00001"
"16339","B8w_C1yr",0.046345021291861,"Otu00061"
"16340","B8w_C1yr",0.041551357966751,"Otu00008"
"16341","B8w_C1yr",0.037648264616787,"Otu00012"
"16342","B8w_C1yr",0.036771024447121,"Otu00003"
"16343","B8w_C1yr",0.036584980770487,"Otu00002"
"16344","B8w_C1yr",0.034206084739507,"Otu00035"
"16345","B8w_C1yr",0.0327497324032729,"Otu00013"
"16346","B8w_C1yr",0.027262502442046,"Otu00024"
"16347","B8w_C1yr",0.022110459680183,"Otu00007"
"16348","B8w_C1yr",0.021903243521611,"Otu00004"
"16349","B8w_C1yr",0.0216361704348701,"Otu00025"
"16350","B8w_C1yr",0.0201893576434949,"Otu00010"
"16351","B8w_C1yr",0.018916335221168,"Otu00056"
"16352","B8w_C1yr",0.018639817973211,"Otu00015"
"16353","B8w_C1yr",0.0182425969647451,"Otu00026"
"16354","B8w_C1yr",0.018112235264385,"Otu00018"
"16355","B8w_C1yr",0.018000664288284,"Otu00011"
"16356","B8w_C1yr",0.017926450797889,"Otu00005"
"16357","B8w_C1yr",0.0173142038328939,"Otu00020"
"16358","B8w_C1yr",0.016265329306931,"Otu00021"
"16359","B8w_C1yr",0.013774869886243,"Otu00006"
"16360","B8w_C1yr",0.013241434654817,"Otu00063"
"16361","B8w_C1yr",0.011349801132701,"Otu00332"
"16362","B8w_C1yr",0.010403984371642,"Otu00391"
"17821","B8w_C2yr",0.136391065590077,"Otu00014"
"17822","B8w_C2yr",0.087664664713081,"Otu00001"
"17823","B8w_C2yr",0.085901821454947,"Otu00002"
"17824","B8w_C2yr",0.077363838222992,"Otu00004"
"17825","B8w_C2yr",0.068509205600034,"Otu00003"
"17826","B8w_C2yr",0.0450435351554511,"Otu00061"
"17827","B8w_C2yr",0.04062737322248,"Otu00011"
"17828","B8w_C2yr",0.035887523041695,"Otu00012"
"17829","B8w_C2yr",0.033189002817238,"Otu00006"
"17830","B8w_C2yr",0.0330932095019629,"Otu00035"
"17831","B8w_C2yr",0.027478783379794,"Otu00024"
"17832","B8w_C2yr",0.026680040473682,"Otu00008"
"17833","B8w_C2yr",0.023206164234319,"Otu00005"
"17834","B8w_C2yr",0.019378381936171,"Otu00056"
"17835","B8w_C2yr",0.019275386879546,"Otu00010"
"17836","B8w_C2yr",0.017502951007799,"Otu00013"
"17837","B8w_C2yr",0.012869581472986,"Otu00063"
"17838","B8w_C2yr",0.0119358326139161,"Otu00019"
"17839","B8w_C2yr",0.0112465073356249,"Otu00032"
"17840","B8w_C2yr",0.011031069833988,"Otu00332"
"17841","B8w_C2yr",0.010365388593209,"Otu00016"
"17842","B8w_C2yr",0.010133287425567,"Otu00015"
"17843","B8w_C2yr",0.010111814014489,"Otu00391"
