"","Comparison","SIMPER","OTU"
"840","B8w_A2yr",0.0156732454229209,"Otu0018"
"841","B8w_A2yr",0.014136059867583,"Otu0006"
"842","B8w_A2yr",0.012306672205836,"Otu0023"
"843","B8w_A2yr",0.010824276397887,"Otu0012"
"844","B8w_A2yr",0.010625809559708,"Otu0026"
"914","B8w_C1yr",0.24532042818065,"Otu0008"
"915","B8w_C1yr",0.216968488344168,"Otu0002"
"916","B8w_C1yr",0.212052971922301,"Otu0003"
"917","B8w_C1yr",0.0544833307061611,"Otu0010"
"918","B8w_C1yr",0.041880921843769,"Otu0011"
"919","B8w_C1yr",0.0372321111444379,"Otu0013"
"920","B8w_C1yr",0.0306375725418,"Otu0005"
"921","B8w_C1yr",0.02870406047648,"Otu0012"
"922","B8w_C1yr",0.0206197070655281,"Otu0025"
"923","B8w_C1yr",0.0194712232573619,"Otu0006"
"924","B8w_C1yr",0.014761138358789,"Otu0015"
"925","B8w_C1yr",0.013589956473396,"Otu0007"
"997","B8w_C2yr",0.225989901540986,"Otu0008"
"998","B8w_C2yr",0.180738440383506,"Otu0002"
"999","B8w_C2yr",0.167179352561563,"Otu0005"
"1000","B8w_C2yr",0.161937687767712,"Otu0003"
"1001","B8w_C2yr",0.0419763502084219,"Otu0010"
"1002","B8w_C2yr",0.036718764779564,"Otu0006"
"1003","B8w_C2yr",0.035762712131307,"Otu0016"
"1004","B8w_C2yr",0.021898463009299,"Otu0015"
"1005","B8w_C2yr",0.018567036798934,"Otu0025"
"1006","B8w_C2yr",0.014944708587981,"Otu0018"
"1007","B8w_C2yr",0.011200155942711,"Otu0011"
"1008","B8w_C2yr",0.0105221016511939,"Otu0012"
"1080","B8w_B1yr",0.252653295108919,"Otu0008"
"1081","B8w_B1yr",0.221863820374333,"Otu0002"
"1082","B8w_B1yr",0.216767846727247,"Otu0003"
"1083","B8w_B1yr",0.055047482059921,"Otu0010"
"1084","B8w_B1yr",0.045055989330275,"Otu0011"
"1085","B8w_B1yr",0.036237700134215,"Otu0013"
"1086","B8w_B1yr",0.029578463717955,"Otu0005"
"1087","B8w_B1yr",0.0266654643397539,"Otu0006"
"1088","B8w_B1yr",0.0177816514631151,"Otu0025"
"1089","B8w_B1yr",0.017743901213868,"Otu0012"
"1090","B8w_B1yr",0.0142288381081429,"Otu0015"
"1091","B8w_B1yr",0.010667248607179,"Otu0018"
"1163","B8w_B2yr",0.225419124733684,"Otu0008"
"1164","B8w_B2yr",0.185086627859002,"Otu0005"
"1165","B8w_B2yr",0.17551962837522,"Otu0002"
"1166","B8w_B2yr",0.153525037207112,"Otu0003"
"1167","B8w_B2yr",0.052768758769734,"Otu0016"
"1168","B8w_B2yr",0.039577610072985,"Otu0010"
"1169","B8w_B2yr",0.032590556945387,"Otu0006"
"1170","B8w_B2yr",0.018437953090883,"Otu0011"
"1171","B8w_B2yr",0.016873570242787,"Otu0015"
"1172","B8w_B2yr",0.0116126176970499,"Otu0014"
"1173","B8w_B2yr",0.011037619593229,"Otu0009"
"1174","B8w_B2yr",0.0107010560232861,"Otu0012"
"1246","C8w_A1yr",0.43203142143798,"Otu0001"
"1247","C8w_A1yr",0.190601064055257,"Otu0003"
"1248","C8w_A1yr",0.09296843842352,"Otu0002"
"1249","C8w_A1yr",0.046899032872238,"Otu0011"
"1250","C8w_A1yr",0.0383333524684001,"Otu0017"
"1251","C8w_A1yr",0.0377585044259999,"Otu0008"
"1252","C8w_A1yr",0.020969999429308,"Otu0013"
"1253","C8w_A1yr",0.02048650163882,"Otu0010"
"1254","C8w_A1yr",0.019135449377541,"Otu0012"
"1255","C8w_A1yr",0.0159467250383331,"Otu0025"
"1256","C8w_A1yr",0.013021700212116,"Otu0006"
"1257","C8w_A1yr",0.0100309961800019,"Otu0015"
"1329","C8w_A2yr",0.431031006687979,"Otu0001"
"1330","C8w_A2yr",0.137802021383011,"Otu0003"
"1331","C8w_A2yr",0.109110561185714,"Otu0005"
"1332","C8w_A2yr",0.0763895117429221,"Otu0002"
"1333","C8w_A2yr",0.038244521570421,"Otu0017"
"1334","C8w_A2yr",0.0345567231981889,"Otu0016"
"1335","C8w_A2yr",0.0240921557069871,"Otu0015"
"1336","C8w_A2yr",0.020920746538886,"Otu0010"
"1337","C8w_A2yr",0.015924665094939,"Otu0014"
"1338","C8w_A2yr",0.013627905834139,"Otu0009"
"1339","C8w_A2yr",0.012729597473738,"Otu0018"
"1340","C8w_A2yr",0.01090922566996,"Otu0008"
"1341","C8w_A2yr",0.010013325329004,"Otu0012"
"1412","C8w_C1yr",0.432165146553393,"Otu0001"
"1413","C8w_C1yr",0.177670154079533,"Otu0003"
"1414","C8w_C1yr",0.092177936717465,"Otu0002"
"1415","C8w_C1yr",0.038345173064552,"Otu0017"
"1416","C8w_C1yr",0.032342353720496,"Otu0011"
"1417","C8w_C1yr",0.032307584917854,"Otu0008"
"1418","C8w_C1yr",0.0315020053283001,"Otu0010"
"1419","C8w_C1yr",0.0287525132040219,"Otu0013"
"1420","C8w_C1yr",0.027340714757437,"Otu0012"
"1421","C8w_C1yr",0.015923409618862,"Otu0025"
"1422","C8w_C1yr",0.011399260794877,"Otu0015"
"1423","C8w_C1yr",0.0105030301704551,"Otu0006"
"1424","C8w_C1yr",0.0104948429698209,"Otu0007"
"1495","C8w_C2yr",0.429253519007165,"Otu0001"
"1496","C8w_C2yr",0.156930758161381,"Otu0005"
"1497","C8w_C2yr",0.0850364658230039,"Otu0003"
"1498","C8w_C2yr",0.072006189374186,"Otu0002"
"1499","C8w_C2yr",0.0380870316647149,"Otu0017"
"1500","C8w_C2yr",0.0302792413150661,"Otu0016"
"1501","C8w_C2yr",0.0265767895405049,"Otu0006"
"1502","C8w_C2yr",0.019057009723886,"Otu0008"
"1503","C8w_C2yr",0.018540826272769,"Otu0015"
"1504","C8w_C2yr",0.015719839851642,"Otu0025"
"1505","C8w_C2yr",0.012965619939465,"Otu0010"
"1506","C8w_C2yr",0.012653243326657,"Otu0018"
"1507","C8w_C2yr",0.010434887588852,"Otu0012"
"1578","C8w_B1yr",0.436971648211147,"Otu0001"
"1579","C8w_B1yr",0.188611905861119,"Otu0003"
"1580","C8w_B1yr",0.0984429905278921,"Otu0002"
"1581","C8w_B1yr",0.0387717132205659,"Otu0017"
"1582","C8w_B1yr",0.0350415605202961,"Otu0011"
"1583","C8w_B1yr",0.0326565166441379,"Otu0010"
"1584","C8w_B1yr",0.0281834770000681,"Otu0013"
"1585","C8w_B1yr",0.0207233612398779,"Otu0006"
"1586","C8w_B1yr",0.018409641795604,"Otu0012"
"1587","C8w_B1yr",0.01428352962824,"Otu0008"
"1588","C8w_B1yr",0.0138293800514101,"Otu0025"
"1589","C8w_B1yr",0.011066248324676,"Otu0015"
"1661","C8w_B2yr",0.426958697587934,"Otu0001"
"1662","C8w_B2yr",0.174750092455374,"Otu0005"
"1663","C8w_B2yr",0.084620813265769,"Otu0003"
"1664","C8w_B2yr",0.069788668750084,"Otu0002"
"1665","C8w_B2yr",0.045122523164719,"Otu0016"
"1666","C8w_B2yr",0.0378833014412689,"Otu0017"
"1667","C8w_B2yr",0.02187760527569,"Otu0006"
"1668","C8w_B2yr",0.015766187608687,"Otu0011"
"1669","C8w_B2yr",0.0144285399106689,"Otu0015"
"1670","C8w_B2yr",0.0116908975491911,"Otu0008"
"1671","C8w_B2yr",0.010348434865788,"Otu0012"
"1744","A1yr_A2yr",0.231763865788987,"Otu0005"
"1745","A1yr_A2yr",0.125753309124888,"Otu0003"
"1746","A1yr_A2yr",0.120115088379948,"Otu0002"
"1747","A1yr_A2yr",0.078406316714964,"Otu0011"
"1748","A1yr_A2yr",0.060370400122582,"Otu0008"
"1749","A1yr_A2yr",0.059316299228813,"Otu0016"
"1750","A1yr_A2yr",0.038361766382114,"Otu0013"
"1751","A1yr_A2yr",0.031934034066085,"Otu0025"
